zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype
20856625,FOR_SALE,House for sale,44 days,5350000,6182,865,5176400,837,15480,1.7831,acres,5,8,"200 Fern Dr, Pasadena, CA 91105",200 Fern Dr,Pasadena,CA,91105,34.146515,-118.16975,"Sotheby's International Realty, Inc.",false,,,https://photos.zillowstatic.com/fp/25edb6108f9dba90be03cf8fc968036d-p_e.jpg,https://www.zillow.com/homedetails/200-Fern-Dr-Pasadena-CA-91105/20856625_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
65249302,FOR_SALE,House for sale,160 days,2850000,4200,679,,,21499,0.7805000000000001,acres,5,4,"2752 Stone View Ct, Los Angeles, CA 90068",2752 Stone View Ct,Los Angeles,CA,90068,34.11885,-118.3422,The Agency,false,,,https://photos.zillowstatic.com/fp/30e8b5c8d144af1abbf382eff0b2372f-p_e.jpg,https://www.zillow.com/homedetails/2752-Stone-View-Ct-Los-Angeles-CA-90068/65249302_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20577383,FOR_SALE,House for sale,12 days,1950000,2263,862,,,5972,8193.636,sqft,3,3,"4557 Don Milagro Dr, Los Angeles, CA 90008",4557 Don Milagro Dr,Los Angeles,CA,90008,34.009644,-118.353294,Keller Williams Larchmont,false,,,https://photos.zillowstatic.com/fp/90fab90f02fe8183b28968ab52148325-p_e.jpg,https://www.zillow.com/homedetails/4557-Don-Milagro-Dr-Los-Angeles-CA-90008/20577383_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20803413,FOR_SALE,House for sale,4 days,14995000,10199,1470,,,4510,6.58,acres,7,9,"2003 La Brea Ter, Los Angeles, CA 90046",2003 La Brea Ter,Los Angeles,CA,90046,34.10681,-118.34772,Coldwell Banker Realty,false,,,https://photos.zillowstatic.com/fp/143bf330fcc40200d0d943f469579e40-p_e.jpg,https://www.zillow.com/homedetails/2003-La-Brea-Ter-Los-Angeles-CA-90046/20803413_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21240829,FOR_SALE,Condo for sale,55 days,299000,770,388,297600,386,2474,7514,sqft,2,1,"234 Lime Ave APT A, Long Beach, CA 90802",234 Lime Ave APT A,Long Beach,CA,90802,33.77005,-118.18331,Keller Williams South Bay,false,,,https://photos.zillowstatic.com/fp/b06cca5a56d43596b13f32d01731f07c-p_e.jpg,https://www.zillow.com/homedetails/234-Lime-Ave-APT-A-Long-Beach-CA-90802/21240829_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
157966127,FOR_SALE,Home for sale,1 days,199000,840,237,199600,238,3461,,,2,1,"501 Willow Dr, Santa Ana, CA 92703",501 Willow Dr,Santa Ana,CA,92703,33.75785,-117.91571,Real Broker,false,,,https://photos.zillowstatic.com/fp/a0e763125da9e10f0620cb592fa7d13b-p_e.jpg,https://www.zillow.com/homedetails/501-Willow-Dr-Santa-Ana-CA-92703/157966127_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21643646,FOR_SALE,House for sale,5 days,1498000,3631,413,1505700,415,5270,10883,sqft,6,2,"711 E Virginia Ave, Glendora, CA 91741",711 E Virginia Ave,Glendora,CA,91741,34.145382,-117.85444,CENTURY 21 MASTERS,false,,,https://photos.zillowstatic.com/fp/c8341af398a14ef6fff9c0598ea87ef0-p_e.jpg,https://www.zillow.com/homedetails/711-E-Virginia-Ave-Glendora-CA-91741/21643646_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20598984,FOR_SALE,House for sale,5 days,1099000,1270,865,1173400,924,4289,5601.816,sqft,3,1,"1716 S Orange Dr, Los Angeles, CA 90019",1716 S Orange Dr,Los Angeles,CA,90019,34.043365,-118.34829,Real Broker,false,,,https://photos.zillowstatic.com/fp/c04a4d8747ed963d1c3e404f22eec749-p_e.jpg,https://www.zillow.com/homedetails/1716-S-Orange-Dr-Los-Angeles-CA-90019/20598984_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21671120,FOR_SALE,House for sale,95 days,885528,1747,507,,,3430,9875,sqft,3,3,"71 Oak Cliff Dr, Pomona, CA 91766",71 Oak Cliff Dr,Pomona,CA,91766,34.02678,-117.77785,HomeSmart Evergreen Realty,false,,,https://photos.zillowstatic.com/fp/1420d80cce5a2b3c35175e1fdbb7fa0d-p_e.jpg,https://www.zillow.com/homedetails/71-Oak-Cliff-Dr-Pomona-CA-91766/21671120_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25723817,FOR_SALE,Condo for sale,1 days,499900,878,569,517500,589,2763,,,2,2,"2511 W Sunflower Ave UNIT P6, Santa Ana, CA 92704",2511 W Sunflower Ave UNIT P6,Santa Ana,CA,92704,33.69756,-117.901764,Professional Home REALTORS,false,,,https://photos.zillowstatic.com/fp/3b3c8b87a71834581e42177e9caca7e8-p_e.jpg,https://www.zillow.com/homedetails/2511-W-Sunflower-Ave-UNIT-P6-Santa-Ana-CA-92704/25723817_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20559578,FOR_SALE,House for sale,148 days,30000000,11461,2618,27292400,2381,116993,0.9365,acres,6,10,"1504 N Kenter Ave, Los Angeles, CA 90049",1504 N Kenter Ave,Los Angeles,CA,90049,34.081837,-118.49316,Christie's International Real Estate SoCal,false,,,https://photos.zillowstatic.com/fp/76795fa0372d0baa0942dc6d47167f9e-p_e.jpg,https://www.zillow.com/homedetails/1504-N-Kenter-Ave-Los-Angeles-CA-90049/20559578_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21460461,FOR_SALE,House for sale,13 days,1998000,4175,479,2032100,487,6329,0.49336547291092747,acres,5,4,"15280 Youngwood Dr, Whittier, CA 90605",15280 Youngwood Dr,Whittier,CA,90605,33.953514,-118.00043,COMPASS,false,,,https://photos.zillowstatic.com/fp/270162027b4841fc5233a5feb7c32868-p_e.jpg,https://www.zillow.com/homedetails/15280-Youngwood-Dr-Whittier-CA-90605/21460461_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21640077,FOR_SALE,House for sale,1 days,1049000,1121,936,1063500,949,3318,8672,sqft,3,2,"1260 S Pennsylvania Ave, Glendora, CA 91740",1260 S Pennsylvania Ave,Glendora,CA,91740,34.116196,-117.8676,America First Real Estate,false,,,https://photos.zillowstatic.com/fp/197e856202ec0698cfceaf8a736283c1-p_e.jpg,https://www.zillow.com/homedetails/1260-S-Pennsylvania-Ave-Glendora-CA-91740/21640077_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
19900085,FOR_SALE,House for sale,2 days,1399900,1660,843,1438600,867,4551,5806.548,sqft,3,2,"22469 Sentar Rd, Woodland Hills, CA 91364",22469 Sentar Rd,Woodland Hills,CA,91364,34.158016,-118.61703,Redpoint Realty,false,,,https://photos.zillowstatic.com/fp/6af8d9007126110c784a3212acac99fb-p_e.jpg,https://www.zillow.com/homedetails/22469-Sentar-Rd-Woodland-Hills-CA-91364/19900085_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25415717,FOR_SALE,House for sale,50 days,1250000,2337,535,1234800,528,4355,9200,sqft,3,2,"5995 E Avenida La Vida, Anaheim, CA 92807",5995 E Avenida La Vida,Anaheim,CA,92807,33.84244,-117.78195,First Team Real Estate,false,,,https://photos.zillowstatic.com/fp/0e5b97a7f861443f8420f81f73aa8ea0-p_e.jpg,https://www.zillow.com/homedetails/5995-E-Avenida-La-Vida-Anaheim-CA-92807/25415717_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21524270,FOR_SALE,House for sale,12 days,874900,1528,573,896600,587,3590,7247,sqft,4,2,"2815 Marco Ct, La Verne, CA 91750",2815 Marco Ct,La Verne,CA,91750,34.103302,-117.76029,RE/MAX MASTERS REALTY,false,,,https://photos.zillowstatic.com/fp/6c84688bf734aa06c8f796b10f46bb64-p_e.jpg,https://www.zillow.com/homedetails/2815-Marco-Ct-La-Verne-CA-91750/21524270_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
441749598,FOR_SALE,Home for sale,26 days,55900,400,140,54800,137,,,,1,1,"12265 Woodruff Ave SPACE 11, Downey, CA 90241",12265 Woodruff Ave SPACE 11,Downey,CA,90241,33.920967,-118.11782,Dalton Real Estate,false,,,https://photos.zillowstatic.com/fp/41429967a23310eee1ef5c710a2d9209-p_e.jpg,https://www.zillow.com/homedetails/12265-Woodruff-Ave-SPACE-11-Downey-CA-90241/441749598_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
19940813,FOR_SALE,New construction,1 days,6495000,6942,936,6519500,939,10749,0.4154040404040404,acres,6,7,"5461 Bothwell Rd, Tarzana, CA 91356",5461 Bothwell Rd,Tarzana,CA,91356,34.170227,-118.561554,Rodeo Realty,false,,,https://photos.zillowstatic.com/fp/72ba82b825847cc788d171144ebd2650-p_e.jpg,https://www.zillow.com/homedetails/5461-Bothwell-Rd-Tarzana-CA-91356/19940813_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20801407,FOR_SALE,House for sale,1 days,7999000,5182,1544,8071100,1558,16519,0.38840679522497706,acres,5,6,"8545 Charl Ln, Los Angeles, CA 90046",8545 Charl Ln,Los Angeles,CA,90046,34.12017,-118.38658,First Class Real Estate,false,,,https://photos.zillowstatic.com/fp/f9f215b20c524a0a4c41ac6d900c8fbb-p_e.jpg,https://www.zillow.com/homedetails/8545-Charl-Ln-Los-Angeles-CA-90046/20801407_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
145573480,FOR_SALE,Home for sale,11 days,95000,1100,86,97300,88,2401,,,3,2,"5580 Moreno St SPACE 34, Montclair, CA 91763",5580 Moreno St SPACE 34,Montclair,CA,91763,34.08988,-117.684654,WERE REAL ESTATE,false,,,https://photos.zillowstatic.com/fp/fea5ea870ee1711db6c98e4d6749d01f-p_e.jpg,https://www.zillow.com/homedetails/5580-Moreno-St-SPACE-34-Montclair-CA-91763/145573480_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20401288,FOR_SALE,House for sale,5 days,950000,1504,632,977500,650,4848,5002,sqft,3,2,"5421 W 142nd St, Hawthorne, CA 90250",5421 W 142nd St,Hawthorne,CA,90250,33.903286,-118.375145,"West Shores Realty, Inc.",false,,,https://photos.zillowstatic.com/fp/11f94c87330a30cd4181138e226995d7-p_e.jpg,https://www.zillow.com/homedetails/5421-W-142nd-St-Hawthorne-CA-90250/20401288_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25666772,FOR_SALE,Condo for sale,1 days,1165000,1141,1021,1177100,1032,4302,,,2,2,"950 Cagney Ln APT 106, Newport Beach, CA 92663",950 Cagney Ln APT 106,Newport Beach,CA,92663,33.623375,-117.93233,Pacific Landmark Inc,false,,,https://photos.zillowstatic.com/fp/ef1a04f2a6ea084740b80f75da3b2f91-p_e.jpg,https://www.zillow.com/homedetails/950-Cagney-Ln-APT-106-Newport-Beach-CA-92663/25666772_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20863660,FOR_SALE,Condo for sale,12 days,680000,1136,599,731000,643,3403,0.3761248852157943,acres,3,3,"736 N Garfield Ave APT 107, Pasadena, CA 91104",736 N Garfield Ave APT 107,Pasadena,CA,91104,34.158497,-118.14336,Keller Williams Realty Central Coast,false,,,https://photos.zillowstatic.com/fp/438e086b77c501a852a85b110c8a5c05-p_e.jpg,https://www.zillow.com/homedetails/736-N-Garfield-Ave-APT-107-Pasadena-CA-91104/20863660_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
